ticker,name,exchange,yf_symbol
514197.BO,S&T CORPORATION LTD.,BSE,STCORP.BO
514223.BO,RAMGOPAL POLYTEX LTD.,BSE,RAMGOPOLY.BO
514238.BO,MKVENTURES CAPITAL LIMITED,BSE,MKVENTURES.BO
514240.BO,Kush Industries Limited,BSE,KUSHIND.BO
514248.BO,SREECHEM RESINS LTD.,BSE,SRECR.BO
514264.BO,SEASONS TEXTILES LTD.,BSE,SEASONST.BO
514266.BO,ZENITH FIBRES LTD.,BSE,ZENIFIB.BO
514272.BO,BHILWARA SPINNERS LTD.,BSE,BHILSPIN.BO
514274.BO,AARVEE DENIMS & EXPORTS LTD.,BSE,AARVEEDEN.BO
514280.BO,SANRHEA TECHNICAL TEXTILES LTD,BSE,SANTETX.BO
514302.BO,VIPPY SPINPRO LTD.,BSE,VIPPYSP.BO
514312.BO,JAIHIND SYNTHETICS LTD.,BSE,JAIHINDS.BO
514316.BO,RAGHUVIR SYNTHETICS LTD.,BSE,RAGHUSYN.BO
514318.BO,JATTASHANKAR INDUSTIES LTD.,BSE,JATTAINDUS.BO
514322.BO,KAMADGIRI FASHION LTD.,BSE,KAMADGIRI.BO
514324.BO,OMNITEX INDUSTRIES (INDIA) LTD,BSE,OMNITEX.BO
514326.BO,PATSPIN INDIA LTD.,BSE,PATSPINLTD.BO
514332.BO,NEO INFRACON LTD.,BSE,NEOINFRA.BO
514348.BO,WINSOME YARNS LTD.,BSE,WINSOME.BO
514358.BO,EVERLON FINANCIALS LIMITED,BSE,EVERFIN.BO
514360.BO,K&R RAIL ENGINEERING LIMITED,BSE,KRRAIL.BO
514378.BO,YARN SYNDICATE LTD.,BSE,YARNSYN.BO
514386.BO,GUJARAT COTEX LTD.,BSE,GUJCOTEX.BO
514400.BO,GARWARE SYNTHETICS LTD.,BSE,GARWSYN.BO
514402.BO,ECO HOTELS AND RESORTS LIMITED,BSE,ECOHOTELS.BO
514412.BO,SARUP INDUSTRIES LTD.,BSE,SARUPINDUS.BO
514454.BO,SOUTHERN LATEX LTD.,BSE,SOUTLAT.BO
514460.BO,OSWAL YARNS LTD.,BSE,OSWAYRN.BO
514470.BO,WINSOME TEXTILE INDUSTRIES LTD,BSE,WINSOMTX.BO
515008.BO,MODERN INSULATORS LTD.,BSE,MODINSU.BO
515059.BO,MADHUSUDAN INDUSTRIES LTD.,BSE,MADHUDIN.BO
515085.BO,RESTILE CERAMICS LTD.,BSE,RESTILE.BO
515127.BO,Ramasigns Industries Limited,BSE,RAMASIGNS.BO
516003.BO,DUROPLY INDUSTRIES LIMITED,BSE,DUROPLY.BO
516020.BO,AGIO PAPER & INDUSTRIES LTD.,BSE,AGIOPAPER.BO
516032.BO,TAHMAR ENTERPRISES LIMITED,BSE,TAHMARENT.BO
516038.BO,SOMA PAPERS & INDUSTRIES LTD.,BSE,SOMAPPR.BO
516062.BO,NATIONAL PLYWOOD INDUSTRIES LT,BSE,NATPLY.BO
516078.BO,JUMBO BAG LTD.,BSE,JUMBO.BO
516096.BO,SANGAL PAPERS LTD.,BSE,SANPA.BO
516098.BO,VENTURA TEXTILES LTD.,BSE,VENTURA.BO
516106.BO,SHREE KARTHIK PAPERS LTD.,BSE,SHKARTP.BO
516108.BO,SOUTH INDIA PAPER MILLS LTD.,BSE,STHINPA.BO
516110.BO,FAMILY CARE HOSPITALS LIMITED,BSE,FAMILYCARE.BO
517044.BO,INTERNATIONAL DATA MANAGEMENT,BSE,IDM.BO
517063.BO,JETKING INFOTRAIN LTD.,BSE,JETKINGQ.BO
517096.BO,APLAB LTD.,BSE,APLAB.BO
517119.BO,PCS TECHNOLOGY LTD.,BSE,PCS.BO
517166.BO,SPEL SEMICONDUCTOR LTD.,BSE,SPELS.BO
517170.BO,Edvenswa Enterprises Limited,BSE,EDVENSWA.BO
517201.BO,SWITCHING TECHNOLOGIES GUNTHER,BSE,SWITCHTE.BO
517236.BO,CALCOM VISION LTD.,BSE,CALCOM.BO
517238.BO,DYNAVISION LTD.,BSE,DYNAVSN.BO
517246.BO,BCC FUBA INDIA LTD.,BSE,BCCFUBA.BO
517258.BO,PRECISION ELECTRONICS LTD.,BSE,PRECISIO.BO
517264.BO,FINE-LINE CIRCUITS LTD.,BSE,FINELINE.BO
517288.BO,Gujarat Poly Electronics Limit,BSE,GUJARATPOLY.BO
517356.BO,ACI INFOCOM LTD.,BSE,ACIIN.BO
517360.BO,SBEC SYSTEMS (INDIA) LTD.,BSE,SBECSYS.BO
517370.BO,INCAP LTD.,BSE,INCAP.BO
517372.BO,GUJARAT INTRUX LTD.,BSE,GUJINTRX.BO
517393.BO,VINTRON INFORMATICS LTD.,BSE,VINTRON.BO
517397.BO,PAN ELECTRONICS INDIA LTD.,BSE,PANELEC.BO
517399.BO,VXL INSTRUMENTS LTD.,BSE,VXLINSTR.BO
517417.BO,PATELS AIRTEMP (INDIA) LTD.,BSE,PATELSAI.BO
517423.BO,INTEGRA SWITCHGEAR LTD.,BSE,INTEGSW.BO
517429.BO,Athena Global Technologies Lim,BSE,ATHENAGLO.BO
517431.BO,NARMADA MACPLAST DRIP IRRIGATI,BSE,NARMP.BO
517437.BO,DUTRON POLYMERS LTD.,BSE,DUTRON.BO
517449.BO,MAGNA ELECTRO CASTINGS LTD.,BSE,MAGNAELQ.BO
517477.BO,ELNET TECHNOLOGIES LTD.,BSE,ELNET.BO
517494.BO,ACCEL LIMITED,BSE,ACCEL.BO
517514.BO,D&H INDIA LTD,BSE,DHINDIA.BO
517546.BO,ALFA TRANSFORMERS LTD.,BSE,ALFATRAN.BO
517548.BO,STARLITE COMPONENTS LTD.,BSE,STARLITE.BO
517554.BO,NHC FOODS LTD.,BSE,NHCFOODS.BO
518011.BO,KEERTHI INDUSTRIES LTD.,BSE,KEERTHI.BO
518017.BO,BHEEMA CEMENTS LTD.,BSE,BHEEMACEM.BO
518075.BO,SURAJ PRODUCTS LTD.,BSE,SURAJ.BO
519031.BO,SHAH FOODS LTD.,BSE,SHAHFOOD.BO
519064.BO,KHANDELWAL EXTRACTION LTD.,BSE,ZKHANDEN.BO
519097.BO,RITESH INTERNATIONAL LTD.,BSE,RITESHIN.BO
519174.BO,ASHIANA AGRO INDUSTRIES LTD.,BSE,ASHAI.BO
519191.BO,Retro Green Revolution Limited,BSE,RGRL.BO
519214.BO,WILLIAMSON FINANCIAL SERVICES,BSE,WILLIMFI.BO
519216.BO,AJANTA SOYA LTD.,BSE,AJANTSOY.BO
519230.BO,KISAAN PARIVAR INDUSTRIES LIMI,BSE,KISAAN.BO
519238.BO,SAPTARISHI AGRO INDUSTRIES LTD,BSE,SPTRSHI.BO
519262.BO,PRIMA AGRO LTD.,BSE,PRIMAGR.BO
519285.BO,TARAI FOODS LTD.,BSE,TARAI.BO
519287.BO,MODERN DAIRIES LTD.,BSE,MODAIRY.BO
519295.BO,BAMBINO AGRO INDUSTRIES LTD.,BSE,BAMBINO.BO
519299.BO,PRIME INDUSTRIES LTD.,BSE,PRIMIND.BO
519307.BO,VIKAS WSP LTD.,BSE,VIKASWSP.BO
519331.BO,VSF PROJECTS LTD.,BSE,VSFPROJ.BO
519359.BO,POONA DAL & OIL INDUSTRIES LTD,BSE,POONADAL.BO
519367.BO,TRANSGLOBE FOODS LTD.,BSE,TRANSFD.BO
519415.BO,KMG MILK FOOD LTD.,BSE,KMGMILK.BO
519455.BO,NARBADA GEMS AND JEWELLERY LTD,BSE,NARBADA.BO
519457.BO,VIRAT CRANE INDUSTRIES LTD.,BSE,VIRATCRA.BO
519463.BO,IB INFOTECH ENTERPRISES LTD.,BSE,IBINFO.BO
519471.BO,Ambar Protein Industries Limit,BSE,AMBARPIL.BO
519477.BO,CIAN Agro Ind & Infra Ltd,BSE,CIANAGRO.BO
519483.BO,TAI INDUSTRIES LTD.,BSE,TAIIND.BO
519500.BO,BKV INDUSTRIES LTD.,BSE,BKV.BO
519566.BO,SIMRAN FARMS LTD.,BSE,SIMRAN.BO
519574.BO,HINDUSTAN AGRIGENETICS LTD.,BSE,HINDUST.BO
519604.BO,SURYO FOODS & INDUSTRIES LTD.,BSE,SURFI.BO
519606.BO,INTEGRATED PROTEINS LTD.,BSE,INTEGFD.BO
519612.BO,MAHAAN FOODS LTD.,BSE,MAHAANF.BO
520075.BO,SAMKRG PISTONS & RINGS LTD.,BSE,SAMKRG.BO
520123.BO,ABC INDIA LTD.,BSE,ABCINDQ.BO
520127.BO,BALURGHAT TECHNOLOGIES LTD.,BSE,BALTE.BO
520141.BO,SIBAR AUTO PARTS LTD.,BSE,SIBARAUT.BO
520155.BO,Starlog Enterprises Limited,BSE,STARLOG.BO
521005.BO,TITAN INTECH LIMITED,BSE,TITANIN.BO
521036.BO,SOURCE INDUSTRIES (INDIA) LTD.,BSE,SOURCEIND.BO
521048.BO,ADVANCE LIFESTYLES LTD.,BSE,ADVLIFE.BO
521054.BO,KAKATIYA TEXTILES LTD.,BSE,KAKTEX.BO
521062.BO,PERFECT-OCTAVE MEDIA PROJECTS,BSE,OCTAVE.BO
521080.BO,PASARI SPINNING MILLS LTD.,BSE,PASARI.BO
521105.BO,OLYMPIA INDUSTRIES LTD.,BSE,OLYMPTX.BO
521113.BO,SUDITI INDUSTRIES LTD.,BSE,SUDTIND-B.BO
521131.BO,Shree Bhavya Fabrics Limited,BSE,SBFL.BO
521137.BO,EUREKA INDUSTRIES LTD.,BSE,EUREKAI.BO
521141.BO,ADITYA SPINNERS LTD.,BSE,ADITYASP.BO
521149.BO,PRIME URBAN DEVELOPMENT INDIA,BSE,PRIMEURB.BO
521151.BO,DHANLAXMI FABRICS LTD.,BSE,DHANFAB.BO
521161.BO,SRI LAKSHMI SARASWATHI TEXTILE,BSE,SLSTLQ.BO
521178.BO,SRI RAMAKRISHNA MILLS (COIMBAT,BSE,SRMCL.BO
521206.BO,SAMTEX FASHIONS LTD.,BSE,SAMTEX.BO
521216.BO,DHANALAXMI ROTO SPINNERS LTD.,BSE,DHANROTO.BO
521222.BO,SANBLUE CORPORATION LTD.,BSE,SANBLUE.BO
521226.BO,UNIROYAL INDUSTRIES LTD.,BSE,UNIROYAL.BO
521228.BO,TATIA GLOBAL VENNTURE LTD.,BSE,TATIAGLOB.BO
521238.BO,KKRRAFTON Developers Limited,BSE,KDL.BO
521242.BO,KANDAGIRI SPINNING MILLS LTD.,BSE,KANDAGIRI.BO
521244.BO,MKP Mobility Limited,BSE,MKPMOB.BO
522001.BO,CRANEX LTD.,BSE,CRANEX.BO
522017.BO,FLUIDOMAT LTD.,BSE,FLUIDOM.BO
522027.BO,EMA INDIA LTD.,BSE,EMAINDIA.BO
522036.BO,MIVEN MACHINE TOOLS LTD.,BSE,MIVENMACH.BO
522091.BO,UNITED VAN DER HORST LTD.,BSE,UVDRHOR.BO
522134.BO,ARTSON ENGINEERING LTD.,BSE,ARTSONEN.BO
522152.BO,SOLITAIRE MACHINE TOOLS LTD.,BSE,SOLIMAC.BO
522163.BO,DIAMOND POWER INFRASTRUCTURE L,BSE,DIACABS.BO
522165.BO,INDSIL HYDRO POWER AND MANGANE,BSE,INDSILHYD.BO
522207.BO,RASANDIK ENGINEERING INDUSTRIE,BSE,RASANDIK.BO
522209.BO,YOGI SUNG-WON (INDIA) LTD.,BSE,YOGISUNG.BO
522231.BO,CONART ENGINEERS LTD.,BSE,CONART.BO
522237.BO,SHIVAGRICO IMPLEMENTS LTD.,BSE,SHIVAGR.BO
522251.BO,CENLUB INDUSTRIES LTD.,BSE,CENLUB.BO
522267.BO,VEEJAY LAKSHMI ENGINEERING WOR,BSE,VJLAXMIE.BO
522273.BO,AHMEDABAD STEELCRAFT LTD.,BSE,AHMDSTE.BO
522289.BO,NMS RESOURCES GLOBAL LIMITED,BSE,NMSRESRC.BO
522292.BO,CANDOUR TECHTEX LIMITED,BSE,CANDOUR.BO
522294.BO,T & I GLOBAL LTD.,BSE,TIGLOB.BO
522650.BO,BEMCO HYDRAULICS LTD.,BSE,BEMHY.BO
523019.BO,B.N.RATHI SECURITIES LTD.,BSE,BNRSEC.BO
523021.BO,RISHI TECHTEX LTD.,BSE,RISHITECH.BO
523054.BO,BINAYAK TEX PROCESSORS LTD.,BSE,ZBINTXPP.BO
523062.BO,J.J.FINANCE CORPORATION LTD.,BSE,JJFINCOR.BO
523100.BO,COSMO FERRITES LTD.,BSE,COSMOFE.BO
523105.BO,CROPSTER AGRO LIMITED,BSE,CROPSTER.BO
523113.BO,FUTURISTIC SECURITIES LTD.,BSE,FUTURSEC.BO
523116.BO,SANCO TRANS LTD.,BSE,SANCTRN.BO
523120.BO,ADOR MULTIPRODUCTS LTD.,BSE,ADORMUL.BO
523151.BO,OTCO INTERNATIONAL LTD.,BSE,OTCO.BO
523160.BO,MORGANITE CRUCIBLE (INDIA) LTD,BSE,MORGANITE.BO
523186.BO,B&A PACKAGING INDIA LIMITED,BSE,BAPACK.BO
523222.BO,SRM ENERGY LTD.,BSE,SRMENERGY.BO
523232.BO,CONTINENTAL PETROLEUMS LTD.,BSE,CONTPTR.BO
523242.BO,NB FOOTWEAR LTD.,BSE,NBFOOT.BO
523248.BO,MACHINO PLASTICS LTD.,BSE,MACPLASQ.BO
523277.BO,GV FILMS LTD.,BSE,GVFILM.BO
523289.BO,RAMA VISION LTD.,BSE,RAMAVISION.BO
523309.BO,SHRI GANG INDUSTRIES AND ALLIE,BSE,SHRIGANG.BO
523373.BO,MINI DIAMONDS (INDIA) LTD.,BSE,MINID.BO
523411.BO,ADC INDIA COMMUNICATIONS LIMIT,BSE,ADCINDIA.BO
523425.BO,SUNRAJ DIAMOND EXPORTS LTD.,BSE,SUNRAJDI.BO
523465.BO,IND BANK HOUSING LTD.,BSE,INDBNK.BO
523467.BO,JAI MATA GLASS LTD.,BSE,JAIMATAG.BO
523489.BO,CHENNAI MEENAKSHI MULTISPECIAL,BSE,CMMHOSP.BO
523519.BO,UNIVERSAL OFFICE AUTOMATION LT,BSE,UNIOFFICE.BO
523537.BO,APM INDUSTRIES LTD.,BSE,APMIN.BO
523550.BO,KRYPTON INDUSTRIES LTD.,BSE,KRYPTONQ.BO
523566.BO,MARTIN BURN LTD.,BSE,MARBU.BO
523586.BO,INDIAN TONERS & DEVELOPERS LTD,BSE,INDTONER.BO
523594.BO,KUNSTSTOFFE INDUSTRIES LTD.,BSE,KUNSTOFF.BO
523620.BO,PHAARMASIA LTD.,BSE,PHRMASI.BO
523628.BO,Poddar Housing and Development,BSE,PODDARHOUS.BO
523650.BO,YASH INNOVENTURES LIMITED,BSE,YASHINNO.BO
523652.BO,Kkalpana Plastick Limited,BSE,KKPLASTICK.BO
523672.BO,FLEX FOODS LTD.,BSE,FLEXFO.BO
523676.BO,GOLKUNDA DIAMONDS & JEWELLERY,BSE,GOLKUNDIA.BO
523696.BO,FORTIS MALAR HOSPITALS LIMITED,BSE,FORTISMLR.BO
523722.BO,SVAM SOFTWARE LTD.,BSE,SVAMSOF.BO
523732.BO,ECOBOARD INDUSTRIES LTD.,BSE,ECOBOAR.BO
523752.BO,TRANS INDIA HOUSE IMPEX LIMITE,BSE,TIHIL.BO
523782.BO,Mitshi India Limited,BSE,MITSHI.BO
523790.BO,SHUKRA JEWELLERS LTD.,BSE,SHUKJEW.BO
523826.BO,SOVEREIGN DIAMONDS LTD.,BSE,SOVERDIA.BO
523832.BO,MUKAT PIPES LTD.,BSE,MUKATPIP.BO
523840.BO,INNOVATIVE TECH PACK LTD.,BSE,INNOVTEC.BO
523844.BO,CONSTRONICS INFRA LIMITED,BSE,CONSTRONIC.BO
523896.BO,AVI PRODUCTS INDIA LIMITED,BSE,APIL.BO
524013.BO,HINDUSTAN FLUOROCARBONS LTD.,BSE,HINFLUR.BO
524031.BO,PATIDAR BUILDCON LIMITED,BSE,PATIDAR.BO
524038.BO,VENLON ENTERPRISES LTD.,BSE,VENLONENT.BO
524080.BO,HARYANA LEATHER CHEMICALS LTD.,BSE,HARLETH.BO
524136.BO,PEE CEE COSMA SOPE LTD.,BSE,PCCOSMA.BO
524156.BO,TCM LTD.,BSE,TCMLMTD.BO
524164.BO,IOL CHEMICALS & PHARMACEUTICAL,BSE,IOLCP.BO
524174.BO,KESAR PETROPRODUCTS LTD.,BSE,KESARPE.BO
524202.BO,LACTOSE (INDIA) LTD.,BSE,LACTOSE.BO
524204.BO,TEESTA AGRO INDUSTRIES LTD.,BSE,TEEAI.BO
524210.BO,PENTOKEY ORGANY (INDIA) LTD.,BSE,PNTKYOR.BO
524218.BO,RESONANCE SPECIALTIES LTD.,BSE,RESONANCE.BO
524288.BO,AIMCO PESTICIDES LTD.,BSE,AIMCOPEST.BO
524314.BO,GUJARAT TERCE LABORATORIES LTD,BSE,GUJTERC.BO
524336.BO,SHREE HARI CHEMICALS EXPORT LT,BSE,SHHARICH.BO
524400.BO,ISHITA DRUGS & INDUSTRIES LTD.,BSE,ISHITADR.BO
524408.BO,UNIVERSAL STARCH-CHEM ALLIED L,BSE,UNIVSTAR.BO
524414.BO,NORRIS MEDICINES LTD.,BSE,NORRIS.BO
524434.BO,ASIAN PETROPRODUCTS & EXPORTS,BSE,ASINPET.BO
524440.BO,CAMEX LTD.,BSE,CAMEXLTD.BO
524444.BO,EVEXIA LIFECARE LIMITED,BSE,EVEXIA.BO
524458.BO,INDO EURO INDCHEM LTD.,BSE,INDOEURO.BO
524480.BO,RIDDHI SIDDHI GLUCO BIOLS LTD.,BSE,RIDDHI.BO
524488.BO,SVC INDUSTRIES LIMITED,BSE,SVCIND.BO
524502.BO,RAAJ MEDISAFE INDIA LTD.,BSE,RAAJMEDI.BO
524506.BO,CORAL LABORATORIES LTD.,BSE,CORALAB.BO
524516.BO,BACIL PHARMA LTD.,BSE,BACPHAR.BO
524522.BO,LAFFANS PETROCHEMICALS LTD.,BSE,LAFFANSQ.BO
524534.BO,BHASKAR AGROCHEMICALS LTD.,BSE,BHASKAGR.BO
524564.BO,GAYATRI BIOORGANICS LTD.,BSE,GAYATRIBI.BO
524572.BO,PHARMAIDS PHARMACEUTICALS LTD.,BSE,PHARMAID.BO
524576.BO,VIVID GLOBAL INDUSTRIES LTD.,BSE,VIVIDIND.BO
524580.BO,PRIYA LTD.,BSE,PRIYALT.BO
524582.BO,TIRUPATI STARCH & CHEMICALS LT,BSE,TIRUSTA.BO
524590.BO,HEMO ORGANIC LIMITED,BSE,HEMORGANIC.BO
524592.BO,JD ORGOCHEM LTD.,BSE,JDORGOCHEM.BO
524594.BO,Aeonx Digital Technology Limit,BSE,AEONXDIGI.BO
524602.BO,BANDARAM PHARMA PACKTECH LIMIT,BSE,BANDARAM.BO
524606.BO,BERYL DRUGS LTD.,BSE,BERLDRG.BO
524614.BO,IEL LIMITED,BSE,INDXTRA.BO
524622.BO,ISTREET NETWORK LIMITED,BSE,ISTRNETWK.BO
524624.BO,GAGAN GASES LTD.,BSE,GAGAN.BO
524628.BO,PARKER AGROCHEM EXPORTS LTD.,BSE,PARKERAC.BO
524636.BO,OXYGENTA PHARMACEUTICAL LIMITE,BSE,OXYGENTAPH.BO
524640.BO,ARCHIT ORGANOSYS LTD.,BSE,ARCHITORG.BO
524642.BO,SIKOZY REALTORS LIMITED,BSE,SIKOZY.BO
524652.BO,IND-SWIFT LTD.,BSE,INDSWFTLTD.BO
524661.BO,WELCURE DRUGS & PHARMACEUTICAL,BSE,WELCURE.BO
524663.BO,BHARAT IMMUNOLOGICALS & BIOLOG,BSE,BIBCL.BO
524675.BO,KABSONS INDUSTRIES LTD.,BSE,KABSON.BO
524687.BO,BASANT AGRO TECH (INDIA) LTD.,BSE,BASANTGL.BO
524703.BO,SANDU PHARMACEUTICALS LTD.,BSE,SANDUPHQ.BO
524711.BO,VISTA PHARMACEUTICALS LTD.,BSE,VISTAPH.BO
524717.BO,TITAN BIOTECH LTD.,BSE,TITANBIO.BO
524727.BO,Span Divergent Limited,BSE,SDL.BO
524743.BO,FISCHER MEDICAL VENTURES LIMIT,BSE,FISCHER.BO
524748.BO,LINK PHARMA CHEM LTD.,BSE,LINKPH.BO
524752.BO,DECIPHER LABS LIMITED,BSE,DECIPHER.BO
524768.BO,EMMESSAR BIOTECH & NUTRITION L,BSE,EMMESSA.BO
524790.BO,EVEREST ORGANICS LTD.,BSE,EVERESTO.BO
524808.BO,PHYTO CHEM (INDIA) LTD.,BSE,PHYTO.BO
524818.BO,DYNAMIC INDUSTRIES LTD.,BSE,DYNAMIND.BO
524828.BO,BDH INDUSTRIES LTD.,BSE,BDH.BO
526001.BO,JAUSS POLYMERS LTD.,BSE,JAUSPOL.BO
526025.BO,GLOBUS CONSTRUCTORS & DEVELOPE,BSE,GLOBUSCON.BO
526043.BO,POLYMECHPLAST MACHINES LTD.,BSE,POLYCHMP.BO
526071.BO,STELLANT SECURITIES (INDIA) LT,BSE,STELLANT.BO
526073.BO,GALAXY BEARINGS LTD.,BSE,GALXBRG.BO
526081.BO,SC Agrotech Limited,BSE,SCAGRO.BO
526095.BO,RAVILEELA GRANITES LTD.,BSE,RALEGRA.BO
526113.BO,UNIROYAL MARINE EXPORTS LTD.,BSE,UNRYLMA.BO
526115.BO,KARAN WOO-SIN LTD.,BSE,KARANWO.BO
526133.BO,SUPERTEX INDUSTRIES LTD.,BSE,SUPERTEX.BO
526137.BO,SHETRON LTD.,BSE,SHETR.BO
526139.BO,TRANSGENE BIOTEK LTD.,BSE,TRABI.BO
526143.BO,MPL PLASTICS LTD.,BSE,MPL.BO
526159.BO,NIKHIL ADHESIVES LTD.,BSE,NIKHILAD.BO
526161.BO,SPENTA INTERNATIONAL LTD.,BSE,SPENTA.BO
526169.BO,MULTIBASE INDIA LTD.,BSE,MULTIBASE.BO
526179.BO,LUDLOW JUTE & SPECIALITIES LTD,BSE,LUDLOWJUT.BO
526187.BO,ASHRAM ONLINE.COM LTD.,BSE,ASHRAM.BO
526193.BO,ROYAL CUSHION VINYL PRODUCTS L,BSE,ROYALCU.BO
526211.BO,SURAJ INDUSTRIES LTD.,BSE,SURJIND.BO
526225.BO,BLOOM DEKOR LTD.,BSE,BLOOM.BO
526231.BO,STANDARD SURFACTANTS LTD.,BSE,STDSFAC.BO
526237.BO,MORGAN VENTURES LTD.,BSE,MORGAN.BO
526241.BO,AMRAPALI INDUSTRIES LTD.,BSE,AMRAPLIN.BO
526251.BO,MID EAST PORTFOLIO MANAGEMENT,BSE,MIDEASTP.BO
526269.BO,CRESTCHEM LTD.,BSE,CRSTCHM.BO
526301.BO,MEDINOVA DIAGNOSTIC SERVICES L,BSE,MEDINOV.BO
526315.BO,DIVYASHAKTI LIMITED,BSE,DIVSHKT.BO
526335.BO,SHREYAS INTERMEDIATES LTD.,BSE,SHREYASI.BO
526345.BO,PANJON LTD.,BSE,PANJON.BO
526355.BO,DUROPACK LTD.,BSE,DUROPACK.BO
526373.BO,CINDRELLA HOTELS LTD.,BSE,CINDHO.BO
526409.BO,KKALPANA INDUSTRIES (INDIA) LT,BSE,KKALPANAIND.BO
526415.BO,OK PLAY INDIA LTD.,BSE,OKPLA.BO
526431.BO,WELTERMAN INTERNATIONAL LTD.,BSE,WELTI.BO
526433.BO,ASM TECHNOLOGIES LTD.,BSE,ASMTEC.BO
526435.BO,PERFECTPAC LTD.,BSE,PERFEPA.BO
526441.BO,VISION CINEMAS LTD.,BSE,VISIONCINE.BO
526443.BO,DATASOFT APPLICATION SOFTWARE,BSE,DATASOFT.BO
526445.BO,INDRAYANI BIOTECH LTD.,BSE,INDRANIB.BO
526468.BO,EURO LEDER FASHION LTD.,BSE,EUROLED.BO
526471.BO,WINSOME BREWERIES LTD.,BSE,WINSOMBR.BO
526473.BO,ELEGANT FLORICULTURE & AGROTEC,BSE,ELEFLOR.BO
526477.BO,SOUTH ASIAN ENTERPRISES LTD.,BSE,SAENTER.BO
526479.BO,SKY INDUSTRIES LTD.,BSE,SKYIND.BO
526490.BO,PRATIK PANELS LTD.,BSE,PRATIK.BO
526492.BO,Rishiroop Limited,BSE,RISHIROOP.BO
526494.BO,PROMACT IMPEX LIMITED,BSE,PROMACT.BO
526500.BO,STERLING GREEN WOODS LTD.,BSE,STRGRENWO.BO
526508.BO,Shahi Shipping Limited,BSE,SHAHISHIP.BO
526519.BO,ALPINE HOUSING DEVELOPMENT COR,BSE,ALPINEHOU.BO
526521.BO,SANGHI INDUSTRIES LTD.,BSE,SANGHIIND.BO
526525.BO,WORLDWIDE ALUMINIUM LIMITED,BSE,WWALUM.BO
526530.BO,IIRM HOLDINGS INDIA LIMITED,BSE,IIRM.BO
526532.BO,SQUARE FOUR PROJECTS INDIA LIM,BSE,SFPIL.BO
526546.BO,CHOKSI LABORATORIES LTD.,BSE,CHOKSILA.BO
526568.BO,LONGVIEW TEA COMPANY LTD.,BSE,LONTE.BO
526570.BO,MIDWEST GOLD LTD.,BSE,MIDWEST.BO
526574.BO,ENTERPRISE INTERNATIONAL LTD.,BSE,ENTRINT.BO
526576.BO,TECHIN,BSE,TECHIN.BO
526586.BO,WIM PLAST LTD.,BSE,WIMPLAST.BO
526588.BO,PHOTOQUIP INDIA LTD.,BSE,PHOTOQUP.BO
526604.BO,LIPPI SYSTEMS LTD.,BSE,LIPPISYS.BO
526614.BO,EXPO GAS CONTAINERS LTD.,BSE,EXPOGAS.BO
526616.BO,NATIONAL PLASTIC INDUSTRIES LT,BSE,NATPLAS.BO
526622.BO,MFL INDIA LTD.,BSE,MFLINDIA.BO
526638.BO,TEXEL INDUSTRIES LTD.,BSE,TEXELIN.BO
526640.BO,ROYALE MANOR HOTELS & INDUSTRI,BSE,RAYALEMA.BO
526650.BO,TOURISM FINANCE CORPORATION OF,BSE,TFCILTD.BO
526675.BO,TIRTH PLASTIC LTD.,BSE,TIRTPLS.BO
526687.BO,POLO HOTELS LTD.,BSE,POLOHOT.BO
526703.BO,ECOPLAST LTD.,BSE,ECOPLAST.BO
526705.BO,ELEGANT MARBLES & GRANI INDUST,BSE,ELEMARB.BO
526709.BO,BITS LTD.,BSE,BITS.BO
526711.BO,ADARSH PLANT PROTECT LTD.,BSE,ADARSHPL.BO
526717.BO,HCP PLASTENE BULKPACK LIMITED,BSE,HPBL.BO
526727.BO,GARNET CONSTRUCTION LTD.,BSE,GARNET.BO
526739.BO,NARMADA GELATINES LTD.,BSE,SHAWGELTIN.BO
526747.BO,PG FOILS LTD.,BSE,PGFOILQ.BO
526751.BO,GRATEX INDUSTRIES LTD.,BSE,GRATEXI.BO
526755.BO,VELAN HOTELS LTD.,BSE,VELHO.BO
526761.BO,HOWARD HOTELS LTD.,BSE,HOWARHO.BO
526773.BO,PRESSURE SENSITIVE SYSTEMS (IN,BSE,PRESSURS.BO
526775.BO,VALIANT COMMUNICATIONS LTD.,BSE,VALIANT.BO
526795.BO,MAHASAGAR TRAVELS LTD.,BSE,MHSGRMS.BO
526813.BO,RAGHUNATH INTERNATIONAL LTD.,BSE,RAGHUNAT.BO
526823.BO,RAJESWARI INFRASTRUCTURE LIMIT,BSE,RAJINFRA.BO
526827.BO,SPICE ISLANDS INDUSTRIES LIMIT,BSE,SPICEISLIN.BO
526839.BO,SHELTER INFRA PROJECTS LTD.,BSE,SIPL.BO
526841.BO,SHAKTI PRESS LTD.,BSE,SHAKTIPR.BO
526847.BO,ASHIRWAD STEELS & INDUSTRIES L,BSE,ASHSI.BO
526851.BO,AREX INDUSTRIES LTD.,BSE,AREXMIS.BO
526859.BO,ISF LIMITED,BSE,ISFL.BO
526861.BO,RISHI LASER LTD.,BSE,RISHILASE.BO
526865.BO,JAINCO PROJECTS (INDIA) LTD.,BSE,JAINCO.BO
526869.BO,KUMBHAT FINANCIAL SERVICES LTD,BSE,KUMPFIN.BO
526871.BO,INTEC CAPITAL LTD.,BSE,INTECCAP.BO
526873.BO,RAJASTHAN GASES LTD.,BSE,RAJGASES.BO
