ticker,name,sector,price,market_cap,pe,pb,roe_pct,de,eps,earnings_yield,dividend_yield_pct,profit_margin,rev_growth,ni_growth,debt_growth,years_of_data,revenue_y0,revenue_y1,revenue_y2,revenue_y3,net_income_y0,net_income_y1,net_income_y2,net_income_y3,total_debt_y0,total_debt_y1,total_debt_y2,total_debt_y3,equity_y0,equity_y1,equity_y2,equity_y3,roe_y0,roe_y1,roe_y2,roe_y3,de_y0,de_y1,de_y2,de_y3,cash_conversion,earnings_spike,non_op_pct,quality_pass,graham_pass,greenblatt_pass,dorsey_pass,trajectory_pass,score,updated_date
INOXINDIA.NS,INOX India Limited,Industrials,1936.0,175718137856.0,68.21706,15.721432,25.9,7.251,28.38,1.47,10.0,0.16249001,21.25,14.1,87.38,5,15518244000.0,12798281000.0,11060295000.0,9385748000.0,2578884000.0,2260286000.0,1960013000.0,1547381000.0,810404000.0,432492000.0,161462000.0,89876000.0,11176085000.0,8736926000.0,6490677000.0,5494828000.0,23.08,25.87,30.2,28.16,7.25,4.95,2.49,1.64,0.45,1.22,-20.04,False,False,False,True,True,2,2026-06-22
INOXWIND.NS,Inox Wind Limited,Industrials,91.25,157701701632.0,34.43396,1.7923787,6.75,20.631,2.65,2.9,,0.09211001,23.61,-9.41,5.8,5,43971200000.0,35571500000.0,16594531000.0,7307814000.0,4050400000.0,4471200000.0,-356518000.0,-6668747000.0,15869500000.0,14999433000.0,20785020000.0,24161243000.0,63820400000.0,50467440000.0,28084161000.0,17130583000.0,6.35,8.86,-1.27,-38.93,24.87,29.72,74.01,141.04,-1.48,0.91,-69.63,False,False,False,False,True,1,2026-06-22
INSECTICID.NS,Insecticides (India) Limited,Basic Materials,689.0,20048408576.0,14.378131,1.6445209,12.1,12.869,47.92,6.96,58.0,0.06515,7.0,-1.84,50.05,5,21400098000.0,19999496000.0,19563839000.0,17973018000.0,1394110000.0,1420186000.0,1020745000.0,632112000.0,1570504000.0,1046637000.0,873094000.0,1626971000.0,12204121000.0,10845941000.0,10117167000.0,9182897000.0,11.42,13.09,10.09,6.88,12.87,9.65,8.63,17.72,0.72,1.14,-37.4,True,False,False,False,True,1,2026-06-22
INSPIRISYS.NS,Inspirisys Solutions Limited,Technology,110.94,4395096064.0,11.308868,4.3933153,48.96,82.297,9.81,8.84,,0.08611,22.65,29.15,-2.4,5,4757100000.0,3878500000.0,4901600000.0,3702200000.0,409800000.0,317300000.0,36700000.0,-25400000.0,824700000.0,845000000.0,830100000.0,1050400000.0,1002100000.0,585300000.0,292900000.0,-83700000.0,40.89,54.21,12.53,,82.3,144.37,283.41,,0.56,2.32,-1.2,True,False,True,False,True,2,2026-06-22
INTELLECT.NS,Intellect Design Arena Limited,Technology,746.0,103868039168.0,30.649137,3.2594924,11.41,4.961,24.34,3.26,54.0,0.1137,21.53,3.8,121.1,5,30381810000.0,25000040000.0,25064430000.0,22312520000.0,3454330000.0,3327720000.0,3211880000.0,2672270000.0,1587010000.0,717780000.0,443030000.0,271280000.0,31701070000.0,27858310000.0,24388530000.0,20577040000.0,10.9,11.95,13.17,12.99,5.01,2.58,1.82,1.32,1.48,1.06,-7.56,True,False,False,False,True,1,2026-06-22
INTENTECH.NS,Intense Technologies Limited,Technology,101.8,2377676800.0,,1.9202476,-11.75,0.125,-6.7,,99.0,-0.1248,-16.26,-195.9,-33.57,5,1254341000.0,1497964000.0,1144873000.0,905967000.0,-156546000.0,163232000.0,156363000.0,137488000.0,1565000.0,2356000.0,2476000.0,4082000.0,1252429000.0,1412198000.0,1289294000.0,1125397000.0,-12.5,11.56,12.13,12.22,0.12,0.17,0.19,0.36,,-0.98,,True,False,False,False,False,0,2026-06-22
INTERARCH.NS,Interarch Building Solutions Limited,Industrials,1904.4,31940317184.0,23.86466,3.6255505,16.48,1.99,79.8,4.19,66.0,0.070879996,30.55,24.76,-11.8,5,18980010000.0,14538254000.0,12760831000.0,11065710000.0,1345249000.0,1078289000.0,862620000.0,814630000.0,175346000.0,198795000.0,133909000.0,177280000.0,8811178000.0,7514193000.0,4446246000.0,3992790000.0,15.27,14.35,19.4,20.4,1.99,2.65,3.01,4.44,-0.14,1.39,-20.35,False,False,False,True,True,2,2026-06-22
INTLCONV.NS,International Conveyors Limited,Industrials,83.7,5338469376.0,7.793296,1.2580979,17.4,17.291,10.74,12.83,90.0,0.32084,40.36,-25.44,-15.05,5,2131300000.0,1518500000.0,1335153000.0,2143413000.0,683800000.0,917100000.0,623930000.0,287252000.0,733700000.0,863686000.0,1247144000.0,648019000.0,4243300000.0,3617983000.0,2729536000.0,2149793000.0,16.11,25.35,22.86,13.36,17.29,23.87,45.69,30.14,0.5,0.89,43.48,False,True,True,True,True,4,2026-06-22
INVENTURE.NS,Inventure Growth & Securities Limited,Financial Services,0.98,1029000000.0,24.500002,0.3719165,1.4,13.28,0.04,4.08,,0.092259996,-22.59,88.59,11.86,5,472128000.0,609903000.0,511971000.0,292765000.0,38465000.0,20396000.0,119745000.0,92625000.0,366276000.0,327450000.0,238032000.0,281027000.0,2758946000.0,2726743000.0,2215560000.0,2087639000.0,1.39,0.75,5.4,4.44,13.28,12.01,10.74,13.46,0.35,0.55,19.54,False,False,False,False,True,1,2026-06-22
INVPRECQ.NS,Investment & Precision Castings Limited,,740.0,,,7.2112107,12.13,69.767,,,,0.06241,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,0,2026-06-22
IOB.NS,Indian Overseas Bank,Financial Services,35.21,678024511488.0,13.04074,1.8329949,15.65,,2.7,7.67,,0.36955002,11.6,59.58,28.1,4,184184259000.0,165040363000.0,155022553000.0,123755456000.0,54184659000.0,33955037000.0,26656601000.0,21039896000.0,516025720000.0,402816632000.0,233871655000.0,208037719000.0,369906675000.0,322333481000.0,275614491000.0,248760396000.0,14.65,10.53,9.67,8.46,139.5,124.97,84.85,83.63,0.88,1.79,,True,False,True,False,False,1,2026-06-22
IOC.NS,Indian Oil Corporation Limited,Energy,143.58,2027527471104.0,4.6982985,0.90062857,20.97,58.446,30.56,21.28,697.0,0.05367,3.47,209.58,-13.43,5,7844154300000.0,7581058100000.0,7728420600000.0,8275473300000.0,420962600000.0,135978400000.0,417296900000.0,97921200000.0,1318223900000.0,1522707000000.0,1326275600000.0,1489770800000.0,2195175500000.0,1864873200000.0,1834162700000.0,1397202400000.0,19.18,7.29,22.75,7.01,60.05,81.65,72.31,106.63,1.81,1.52,-42.0,True,True,True,False,True,3,2026-06-22
IOLCP.NS,IOL Chemicals and Pharmaceuticals Limited,Healthcare,130.1,38187933696.0,27.739874,2.1245327,7.9,7.529,4.69,3.6,77.0,0.05935,11.54,36.18,15.7,5,23190600000.0,20792100000.0,21189600000.0,22016900000.0,1376400000.0,1010700000.0,1344300000.0,1391400000.0,1354200000.0,1170400000.0,327600000.0,798100000.0,17985500000.0,16876600000.0,16115100000.0,15077200000.0,7.65,5.99,8.34,9.23,7.53,6.94,2.03,5.29,1.56,1.17,-37.14,True,False,False,False,True,1,2026-06-22
IONEXCHANG.NS,Ion Exchange (India) Limited,Industrials,371.0,45607194624.0,30.813953,3.2850466,11.23,35.976,12.04,3.25,34.0,0.04895,6.49,-31.35,49.47,5,29148400000.0,27371100000.0,23378702000.0,19785984000.0,1426700000.0,2078100000.0,1960182000.0,1967418000.0,4821900000.0,3225976000.0,1524111000.0,592334000.0,13390300000.0,12078748000.0,10179067000.0,8334911000.0,10.65,17.2,19.26,23.6,36.01,26.71,14.97,7.11,-0.2,0.71,-3.42,False,False,False,False,True,1,2026-06-22
IPCALAB.NS,Ipca Laboratories Limited,Healthcare,1590.2,403440435200.0,35.306393,5.0023117,13.22,8.492,45.04,2.83,38.0,0.1183,7.91,54.69,-40.65,5,96463300000.0,89395900000.0,76224100000.0,62068500000.0,11411200000.0,7376800000.0,5473500000.0,4713200000.0,8087600000.0,13627400000.0,14383600000.0,14812700000.0,80638100000.0,69484500000.0,63321900000.0,58420200000.0,14.15,10.62,8.64,8.07,10.03,19.61,22.72,25.36,1.0,1.78,-36.75,True,False,False,False,True,1,2026-06-22
IPL.NS,India Pesticides Limited,Basic Materials,159.51,18369730560.0,15.3375,1.8192704,12.55,10.912,10.4,6.52,47.0,0.11331,27.61,45.87,83.71,5,10574200000.0,8286100000.0,6785500000.0,8818500000.0,1198200000.0,821400000.0,601700000.0,1432400000.0,1102600000.0,600200000.0,255900000.0,127500000.0,10099500000.0,8984000000.0,8249100000.0,7731700000.0,11.86,9.14,7.29,18.53,10.92,6.68,3.1,1.65,0.51,1.68,-27.07,True,False,False,False,True,1,2026-06-22
IRB.NS,IRB Infrastructure Developers Limited,Industrials,21.5,259676995584.0,30.714287,1.216201,4.17,95.6,0.7,3.26,93.0,0.13434,-10.37,-86.88,-2.78,5,63298340000.0,70619990000.0,73624540000.0,63246440000.0,8503600000.0,64806840000.0,6058160000.0,7200110000.0,200270630000.0,205993200000.0,186533850000.0,167481930000.0,209487760000.0,198265790000.0,137445050000.0,133788990000.0,4.06,32.69,4.41,5.38,95.6,103.9,135.72,125.18,2.47,0.24,-78.92,True,False,False,False,False,0,2026-06-22
IRCON.NS,Ircon International Limited,Industrials,137.7,129509007360.0,21.787973,1.9481347,9.08,85.833,6.32,4.59,160.0,0.06565,-15.69,-18.14,32.94,5,90710500000.0,107595800000.0,123011000000.0,103472800000.0,5954700000.0,7274100000.0,9295700000.0,7652300000.0,57256300000.0,43067700000.0,25823300000.0,15251200000.0,66386400000.0,63263500000.0,58709200000.0,52114900000.0,8.97,11.5,15.83,14.68,86.25,68.08,43.99,29.26,-1.04,0.72,-1.27,False,False,False,False,False,0,2026-06-22
IRCTC.NS,Indian Railway Catering & Tourism Corporation Limited,Consumer Cyclical,520.65,416520011776.0,29.905228,9.667268,34.96,1.874,17.41,3.34,183.0,0.26721,11.55,5.97,-10.1,5,52148631000.0,46747710000.0,42597961000.0,35407641000.0,13934547000.0,13149274000.0,11110773000.0,10058811000.0,807259000.0,897963000.0,603505000.0,841622000.0,43085313000.0,36633649000.0,32297884000.0,24784041000.0,32.34,35.89,34.4,40.59,1.87,2.45,1.87,3.4,0.91,1.15,-16.0,True,False,False,True,True,2,2026-06-22
IREDA.NS,Indian Renewable Energy Development Agency Limited,Financial Services,127.43,357980340224.0,18.934622,2.5873587,,565.039,6.73,5.28,94.0,0.45951,23.49,10.34,15.21,5,82392900000.0,66720100000.0,48381000000.0,33428679000.0,18740000000.0,16983400000.0,12522400000.0,8646283000.0,745882900000.0,647403100000.0,496868800000.0,401652799000.0,137854200000.0,102665400000.0,85594200000.0,59351694000.0,13.59,16.54,14.63,14.57,541.07,630.6,580.49,676.73,-7.72,1.27,-65.34,False,False,False,False,False,0,2026-06-22
IRFC.NS,Indian Railway Finance Corporation Limited,Financial Services,99.74,1303452712960.0,18.608208,2.2948253,12.81,773.347,5.36,5.37,291.0,0.97231,0.44,7.8,5.91,5,272658300000.0,271471300000.0,265304200000.0,236506980000.0,70091700000.0,65020000000.0,64121100000.0,61671560000.0,4364711500000.0,4121326900000.0,4120385100000.0,4189348970000.0,567487600000.0,526678500000.0,491785700000.0,446801810000.0,12.35,12.35,13.04,13.8,769.13,782.51,837.84,937.63,-3.86,1.09,-1.0,False,False,False,False,False,0,2026-06-22
IRIS.NS,IRIS RegTech Solutions Limited,Technology,272.85,5612046848.0,39.948757,2.7918756,10.23,0.824,6.83,2.5,,0.98436,17.16,871.02,-61.82,5,1284985000.0,1096760000.0,1022966000.0,735712000.0,1264894000.0,130264000.0,86935000.0,42720000.0,16534000.0,43311000.0,65211000.0,57856000.0,2007147000.0,756892000.0,409561000.0,315414000.0,63.02,17.21,21.23,13.54,0.82,5.72,15.92,18.34,0.83,11.65,93.66,False,False,False,False,True,1,2026-06-22
IRISDOREME.NS,Iris Clothings Limited,Consumer Cyclical,40.3,6878340096.0,47.411762,5.6569343,14.46,24.205,0.85,2.11,,0.08483,30.49,23.4,-31.96,5,1908694000.0,1462733000.0,1210628000.0,1125699000.0,161924000.0,131223000.0,122119000.0,82589000.0,343131000.0,504300000.0,441954000.0,350990000.0,1417593000.0,822839000.0,691616000.0,569497000.0,11.42,15.95,17.66,14.5,24.21,61.29,63.9,61.63,-0.41,1.28,-51.12,False,False,False,False,True,1,2026-06-22
IRMENERGY.NS,IRM Energy Limited,Utilities,279.0,11455649792.0,21.527779,1.1475343,5.46,7.333,12.96,4.65,54.0,0.049889997,9.35,17.72,-48.39,5,10666570000.0,9754830000.0,8897130000.0,9793720000.0,532130000.0,452040000.0,856670000.0,631460000.0,731480000.0,1417190000.0,2071850000.0,2995450000.0,9975360000.0,9507220000.0,9317610000.0,3464220000.0,5.33,4.75,9.19,18.23,7.33,14.91,22.24,86.47,2.68,0.81,-27.47,True,False,False,False,True,1,2026-06-22
ISFT.NS,IntraSoft Technologies Limited,Consumer Cyclical,80.73,1316841856.0,9.91769,0.49465397,5.37,6.493,8.14,10.08,,0.02485,5.33,4.67,35.17,5,5342198000.0,5071937000.0,4854654000.0,4569404000.0,132770000.0,126850000.0,98000000.0,84120000.0,172915000.0,127922000.0,1394005000.0,1475573000.0,2663112000.0,2284948000.0,2113600000.0,1785141000.0,4.99,5.55,4.64,4.71,6.49,5.6,65.95,82.66,1.43,1.18,-21.25,True,True,False,False,True,2,2026-06-22
ISGEC.NS,Isgec Heavy Engineering Limited,Industrials,928.0,68235386880.0,62.7027,2.49327,5.37,32.93,14.8,1.59,54.0,0.01604,5.67,-42.57,10.51,5,67892600000.0,64250100000.0,61659677000.0,63055585000.0,1089300000.0,1896600000.0,2436724000.0,1964905000.0,9509100000.0,8605087000.0,8143901000.0,12353045000.0,27365800000.0,27387741000.0,25225628000.0,23043161000.0,3.98,6.92,9.66,8.53,34.75,31.42,32.28,53.61,7.02,0.5,-153.73,True,False,False,False,True,1,2026-06-22
ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,57.5,1571332864.0,,1.0582497,-5.78,63.522,-3.0,,,-0.09675,-27.59,-755.16,-1.96,5,734713000.0,1014696000.0,766689000.0,647081000.0,-71085000.0,10850000.0,1173000.0,-12018000.0,902862000.0,920928000.0,594340000.0,224253000.0,1421342000.0,1038685000.0,1028109000.0,1027705000.0,-5.0,1.04,0.11,-1.17,63.52,88.66,57.81,21.82,,-11.82,,True,False,False,False,False,0,2026-06-22
ITC.NS,ITC Limited,Consumer Defensive,293.9,3682410692608.0,17.81212,5.078975,29.34,3.292,16.5,5.61,547.0,0.26233,4.77,-40.46,742.25,5,782132800000.0,746533200000.0,673910400000.0,702452200000.0,206894700000.0,347466300000.0,204587800000.0,191916600000.0,23990600000.0,2848400000.0,3037300000.0,3063400000.0,725073000000.0,700300500000.0,745070000000.0,691552600000.0,28.53,49.62,27.46,27.75,3.31,0.41,0.41,0.44,0.89,0.75,-23.77,True,False,True,True,True,3,2026-06-22
ITCHOTELS.NS,ITC HOTELS LIMITED,Consumer Cyclical,174.2,362854449152.0,44.55243,3.2736974,7.32,0.634,3.91,2.24,59.0,0.19735001,16.54,28.73,1.21,2,41091200000.0,35258600000.0,,,8168900000.0,6345700000.0,,,741900000.0,733000000.0,735900000.0,,116578200000.0,106921700000.0,84978500000.0,,7.01,5.93,,,0.64,0.69,0.87,,1.36,1.29,-23.31,True,False,False,False,True,1,2026-06-22
ITDC.NS,India Tourism Development Corporation Limited,Consumer Cyclical,620.2,53194182656.0,64.2029,12.583185,21.7,0.155,9.66,1.56,47.0,0.15517001,-6.64,2.88,0.0,5,5330235000.0,5709445000.0,5044238000.0,4608200000.0,827107000.0,803992000.0,646016000.0,551198000.0,6349000.0,6349000.0,6349000.0,6300000.0,4227439000.0,3637839000.0,3059405000.0,3380021000.0,19.57,22.1,21.12,16.31,0.15,0.17,0.21,0.19,0.85,1.14,-1.97,True,False,False,True,True,2,2026-06-22
ITI.NS,ITI Limited,Technology,314.0,302335524864.0,103.63036,20.054928,16.59,40.144,3.03,0.96,,0.1341,-39.62,-236.27,-48.34,5,21837200000.0,36164200000.0,12636300000.0,13954253000.0,2928300000.0,-2148900000.0,-5689200000.0,-3598537000.0,7650000000.0,14808000000.0,18012944000.0,18765819000.0,19056300000.0,16245800000.0,17843767000.0,23744674000.0,15.37,-13.23,-31.88,-15.16,40.14,91.15,100.95,79.03,-0.46,,,False,False,False,True,False,1,2026-06-22
IVALUE.NS,iValue Infosolutions Limited,Technology,273.0,14914094080.0,15.175097,2.603943,19.12,12.223,17.99,6.59,,0.093059994,14.4,14.78,-1.27,5,10555600000.0,9226800000.0,7802300000.0,7968250000.0,982300000.0,855800000.0,710280000.0,599910000.0,693300000.0,702190000.0,769110000.0,797260000.0,5678800000.0,4638120000.0,3716860000.0,3006750000.0,17.3,18.45,19.11,19.95,12.21,15.14,20.69,26.52,1.1,1.25,-29.64,True,False,True,True,True,3,2026-06-22
IVC.NS,IL&FS Investment Managers Limited,Financial Services,8.55,2684979968.0,14.016394,1.3089406,2.19,,0.61,7.13,912.0,0.05896,-44.0,30.04,,4,290757000.0,519239000.0,644457000.0,416542000.0,131464000.0,101095000.0,119780000.0,77898000.0,,,,,2051220000.0,2023917000.0,2164176000.0,2107248000.0,6.41,5.0,5.53,3.7,,,,,-0.68,1.19,,False,True,False,False,False,1,2026-06-22
IVP.NS,IVP Limited,Basic Materials,157.88,1630310400.0,8.727474,1.0378239,12.6,41.613,18.09,11.46,63.0,0.03142,10.34,65.16,-37.4,5,5945500000.0,5388500000.0,5452600000.0,6595700000.0,186800000.0,113100000.0,122800000.0,280200000.0,653700000.0,1044200000.0,893200000.0,1196400000.0,1570900000.0,1393300000.0,1296200000.0,1186800000.0,11.89,8.12,9.47,23.61,41.61,74.94,68.91,100.81,2.82,1.58,-53.59,True,True,False,False,True,2,2026-06-22
IWP.NS,The Indian Wood Products Company Limited,,34.88,,,0.6113614,,22.094,,,,0.02463,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,0,2026-06-22
IXIGO.NS,LE TRAVENUES TECHNOLOGY L,Consumer Cyclical,190.9,83741933568.0,110.34682,11.066025,5.33,2.15,1.73,0.91,,0.05874,34.32,19.86,9.56,5,12280390000.0,9142460000.0,6558730000.0,5012500000.0,721330000.0,601820000.0,757970000.0,216380000.0,440220000.0,401820000.0,460450000.0,100290000.0,20466490000.0,6336220000.0,4460010000.0,3737640000.0,3.52,9.5,16.99,5.79,2.15,6.34,10.32,2.68,2.71,1.06,19.61,True,False,False,False,True,1,2026-06-22
IZMO.NS,IZMO Limited,Technology,1075.55,16092999680.0,33.77984,4.222745,12.38,4.055,31.84,2.96,,0.16695,26.83,-2.7,-55.12,5,2848821000.0,2246101000.0,1867483000.0,1538270000.0,475616000.0,488803000.0,260506000.0,200164000.0,52644000.0,117299000.0,85209000.0,107933000.0,4089715000.0,3591472000.0,3064525000.0,2729104000.0,11.63,13.61,8.5,7.33,1.29,3.27,2.78,3.95,0.42,1.27,27.22,False,False,False,False,True,1,2026-06-22
J&KBANK.NS,Jammu and Kashmir Bank Limited,Financial Services,164.0,180593917952.0,7.652823,1.0948004,15.37,,21.43,13.07,131.0,0.34678,-1.55,13.34,43.99,5,68327600000.0,69403100000.0,59659983000.0,54263786000.0,23595100000.0,20817900000.0,17712245000.0,11805170000.0,34310000000.0,23828443000.0,28850015000.0,28923058000.0,164997800000.0,142083107000.0,121927260000.0,98963252000.0,14.3,14.65,14.53,11.93,20.79,16.77,23.66,29.23,-0.48,1.22,,False,True,True,False,False,2,2026-06-22
JAGRAN.NS,Jagran Prakashan Limited,Communication Services,65.95,14354298880.0,7.2872925,0.7123645,8.79,5.156,9.05,13.72,1060.0,0.10498,-0.63,50.44,28.47,5,18762246000.0,18881314000.0,18977106000.0,18215542000.0,1969707000.0,1309269000.0,1837371000.0,1998401000.0,1098741000.0,855263000.0,1552261000.0,4434243000.0,20155284000.0,19471271000.0,19281729000.0,17472990000.0,9.77,6.72,9.53,11.44,5.45,4.39,8.05,25.38,1.36,1.25,-14.74,True,True,False,False,True,2,2026-06-22
JAGSNPHARM.NS,Jagsonpal Pharmaceuticals Limited,Healthcare,213.0,14022956032.0,33.809525,5.406229,16.7,2.956,6.3,2.96,118.0,0.14998999,6.89,-22.18,-11.62,5,2872250000.0,2687160000.0,2087020000.0,2367140000.0,430820000.0,553611000.0,224630000.0,267210000.0,81650000.0,92390000.0,89410000.0,60010000.0,2761720000.0,2399500000.0,1874020000.0,1588900000.0,15.6,23.07,11.99,16.82,2.96,3.85,4.77,3.78,1.09,1.11,-12.88,True,False,False,True,True,2,2026-06-22
JAIBALAJI.NS,Jai Balaji Industries Limited,Basic Materials,68.3,62306779136.0,48.098595,2.810931,5.93,18.455,1.42,2.08,,0.02247,-8.92,-76.71,-25.42,5,57842700000.0,63508000000.0,62888700000.0,60383100000.0,1299500000.0,5578800000.0,8795600000.0,578244000.0,4166300000.0,5586500000.0,4725300000.0,8603653000.0,22575600000.0,21248400000.0,15041200000.0,5560775000.0,5.76,26.26,58.48,10.4,18.45,26.29,31.42,154.72,2.75,0.18,-72.67,True,False,False,False,False,0,2026-06-22
JAICORPLTD.NS,Jai Corp Limited,Basic Materials,121.8,21376507904.0,12.608696,1.4232796,11.55,0.033,9.66,7.93,41.0,0.25399,-0.65,154.35,,5,5143400000.0,5177000000.0,4629953000.0,5943262000.0,1692700000.0,665500000.0,525094000.0,-136064000.0,5000000.0,0.0,0.0,30907000.0,14914800000.0,14055551000.0,14861402000.0,14318207000.0,11.35,4.73,3.53,-0.95,0.03,,,0.22,0.08,2.84,74.76,False,True,False,False,True,2,2026-06-22
JAINREC.NS,JAIN RESOURCE RECYCLING L,Basic Materials,375.7,129648746496.0,36.125004,8.917002,28.67,81.887,10.4,2.77,,0.03391,48.43,58.8,37.44,5,95431130000.0,64293800000.0,44139670000.0,30602410000.0,3522150000.0,2218000000.0,1638270000.0,918190000.0,12758860000.0,9283070000.0,9143630000.0,7385730000.0,15612490000.0,7260650000.0,3691600000.0,1990880000.0,22.56,30.55,44.38,46.12,81.72,127.85,247.69,370.98,-1.71,1.83,-54.56,False,False,False,False,False,0,2026-06-22
JAIPURKURT.NS,Nandani Creation Limited,Consumer Cyclical,28.75,496271168.0,28.465347,0.8385103,3.35,57.634,1.01,3.51,,0.01762,54.37,568.03,0.77,4,696413000.0,451132000.0,488819000.0,626788000.0,37109000.0,5555000.0,1098000.0,4978000.0,266719000.0,264671000.0,151072000.0,174764000.0,522749000.0,298670000.0,289927000.0,157930000.0,7.1,1.86,0.38,3.15,51.02,88.62,52.11,110.66,-4.57,11.16,-118.19,False,False,False,False,False,0,2026-06-22
JAMNAAUTO.NS,Jamna Auto Industries Limited,Consumer Cyclical,132.02,52806037504.0,22.880417,4.5860977,21.58,13.054,5.77,4.37,159.0,0.08844,15.04,28.09,-91.51,5,26115873000.0,22701373000.0,23717633000.0,22718712000.0,2309791000.0,1803195000.0,2054144000.0,1683678000.0,119128000.0,1402906000.0,1698032000.0,301993000.0,11471032000.0,9931652000.0,9031837000.0,7842734000.0,20.14,18.16,22.74,21.47,1.04,14.13,18.8,3.85,2.21,1.2,-45.19,True,False,False,True,True,2,2026-06-22
JARO.NS,JARO INS OF TEC MG N RE L,Consumer Defensive,519.0,11558331392.0,20.92742,3.1217856,19.89,2.159,24.8,4.78,77.0,0.19320999,8.57,2.41,-87.86,5,2738781000.0,2522626000.0,1990450000.0,1221450000.0,529164000.0,516687000.0,379850000.0,116540000.0,77805000.0,640640000.0,405330000.0,537870000.0,3604271000.0,1715470000.0,1174320000.0,778450000.0,14.68,30.12,32.35,14.97,2.16,37.34,34.52,69.09,1.09,1.18,-17.76,True,False,False,True,True,2,2026-06-22
JASH.NS,Jash Engineering Limited,Industrials,499.5,31421108224.0,41.625,6.0549855,15.71,19.563,12.0,2.4,36.0,0.10348,0.14,-13.13,3.68,5,7361852000.0,7351876000.0,5083512000.0,3949516000.0,761817000.0,876952000.0,667692000.0,517012000.0,1026880000.0,990460000.0,800755000.0,818836000.0,5190654000.0,4330140000.0,3512106000.0,2387254000.0,14.68,20.25,19.01,21.66,19.78,22.87,22.8,34.3,0.74,0.99,-8.28,True,False,False,True,True,2,2026-06-22
JAYAGROGN.NS,Jayant Agro-Organics Limited,Basic Materials,219.9,6596999680.0,13.09708,1.0821903,8.02,20.447,16.79,7.64,114.0,0.02095,-4.84,-8.2,19.61,5,24057355000.0,25281515000.0,21181761000.0,27412196000.0,504098000.0,549138000.0,513440000.0,493461000.0,1312269000.0,1097130000.0,1593825000.0,942454000.0,6100741000.0,5768657000.0,5420107000.0,5073080000.0,8.26,9.52,9.47,9.73,21.51,19.02,29.41,18.58,0.86,0.95,-62.96,True,True,False,False,False,1,2026-06-22
